,club,clubId,dayNightTwilight,driversAvailableTime,featureRaceText,meetingClass,meetingCode,meetingStage,meetingStatus,numberOfRaces,scheduledDate,state,tab,track,trackId,trials,ageRestriction,ageSexDescription,alsoEligible,barrierDrawType,claim,claimRestrictionText,discretionaryHandicap,distance,fieldSize,gaitRace,leadTime,marginFirstToSecond,marginSecondToThird,mileRate,monte,raceName,nameShort,notes,overallTime,plannedStartTimestamp,prizemoneyPositions,quarter1,quarter2,quarter3,quarter4,raceClass,raceClassRestriction,raceCode,raceNumber,raceStatus,stakes,startType,trackCondition,age,barrier,beatenMargin,breeder,breederId,broodmareSireId,broodmareSireName,claimingPrice,colour,damId,damName,deadHeatFlag,driverConcessionFlag,driverDOB,driverGender,driverId,driverName,gaitHorse,handicap,horseFoalDate,horseId,horseMileRate,horseOverallTime,lateScratchingFlag,horseName,owner,ownerId,pastThePostPlacing,place,prizemoney,saddlecloth,scratchingFlag,sex,sireId,sireName,startingPriceTote,stewardsCommentsLong,stewardsCommentsShort,trainerDOB,trainerGender,trainerId,trainerName,trainerTitle,trotterInPacersRace,bsp,preplay_last_price_taken,long_stew_unclustered_features,long_stew_clustered_features,has_pir_data,bell_pir,used_sprint_lane,bell_pir_str,was_good_draw,was_bad_draw,bell_pir_list,front_row_binary,numraces_since_known_driver_change,numraces_pair_prior
1045480,Albion Park,851869BC7AFC36D1E055005E00000019,N,2018-12-05 23:00:00+00:00,"CHRISTMAS CUP, FOREVER GOLD",M-CLASS,AP081218,RESULTS,PLANNED,10.0,2018-12-08,QLD,True,albion park,851869C7F1D036D1E055005E00000019,False,,,,PBD/C/$L3,False,,False,2138.0,12.0,PACERS,37.8,2.5,HD,1:59.5,False,PRYDE'S EASIFEED ASPIRATIONAL PACE,ASPIRATIONAL PACE,"NDC. NMC. Career Penalty event for horses that have not won more than $5,000 at their last 3 starts. For horses prepared by trainers that have not trained or driven a winner of more than 3 races with a value of more than $10,999 in the last two years. To be eligible horses must be trained by a Queensland licensed trainer and have been in the trainers stable for at least 30 days as evidenced by current stable return. Racing Queensland (RQ) will be the sole judge to determine eligibility. RQ reserve the right to omit any horse from the nominations should it be deemed a trainer may be taking an unfair advantage of the conditions. Previous winners of an Aspirational race will be the first to receive a ballot should ballots be required.",2:38.7,2018-12-08 10:40:00+00:00,"[{'place': '1', 'placeAmount': 6321}, {'place': '2', 'placeAmount': 1846}, {'place': '3', 'placeAmount': 951}, {'place': '4', 'placeAmount': 653}, {'place': '5', 'placeAmount': 454}, {'place': '6', 'placeAmount': 105}, {'place': '7', 'placeAmount': 105}, {'place': '8', 'placeAmount': 105}, {'place': '9', 'placeAmount': 105}, {'place': '10', 'placeAmount': 105}, {'place': '11', 'placeAmount': 105}, {'place': '12', 'placeAmount': 105}]",31.6,30.4,29.2,29.7,C-CLASS (MV),C1 To C2. ,APC08121808,7.0,Accepted,10960.0,MS,GOOD,12.0,Fr2,26.0,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:00.914,2:40.638,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,10,10,105.0,2.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,34.0,"outside leader throughout, death seat at bell",OLT 2,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,48.0,48.0,outside_leader|death_seat_at_bell|outside_leader_throughout,bell_and_800_and_outside_leader,0,['2'],0,['2'],1,0,['2'],1,2,133
1040107,Redcliffe,851869BD405536D1E055005E00000019,N,2018-12-17 23:00:00+00:00,,C-CLASS,RE191218,RESULTS,PLANNED,8.0,2018-12-19,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/$L3,False,,False,1780.0,10.0,PACERS,11.9,1.9,2.3,1:59.8,False,NORTH LAKES SIGNS PACE,NORTH LAKES SIGNS PACE,"DC. MC.  Restricted to horses that have not won a race with a total stake more than $5,500 at Albion Park, Menangle, Melton or Redcliffe at their last 4 starts.",2:12.5,2018-12-19 10:40:00+00:00,"[{'place': '1', 'placeAmount': 2827}, {'place': '2', 'placeAmount': 847}, {'place': '3', 'placeAmount': 451}, {'place': '4', 'placeAmount': 319}, {'place': '5', 'placeAmount': 231}, {'place': '6', 'placeAmount': 105}, {'place': '7', 'placeAmount': 105}, {'place': '8', 'placeAmount': 105}, {'place': '9', 'placeAmount': 105}, {'place': '10', 'placeAmount': 105}]",29.1,31.0,30.1,30.4,C-CLASS,C1 Only. ,REC19121805,6.0,Accepted,5200.0,MS,GOOD,12.0,Fr4,15.5,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:00.820,2:13.636,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,8,8,105.0,4.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,61.0,"gate speed, Unsuccessful challenge for lead, 3 wide throughout, 1st horse 3 wide at bell",GS UCL 3W W1,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,120.0,120.0,gate_speed|1st_horse_3_wide_at_bell,showed_early_speed|up_close_early|bell_and_800_and_3_wide_and_outside_leader,0,['1'],0,[],1,0,['1'],1,3,134
1037243,Redcliffe,851869BD405536D1E055005E00000019,N,2018-12-23 23:00:00+00:00,,C-CLASS,RE261218,RESULTS,PLANNED,6.0,2018-12-26,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD POINTS,False,,False,1780.0,10.0,PACERS,11.7,HFHD,4.4,2:00.3,False,CAMMIBEST STANDING @ BURWOOD STUD PACE,CAMMIBEST @ BURWOOD,"NDC. NMC. Restricted to horses that have not won a race with a total stake more than $5,500 at Albion Park, Menangle, Melton or Redcliffe at their last 4 starts. Split & Barrier Draw on Field Selection Points. If multiple divisions Division 1 $6,200 (Career Penalty), Div 2 $4,500 (Graduation Penalty), Div 3 (if Req) $3,500 (Graduation Penalty). QBRED Cash Bonus Race.",2:13.1,2018-12-26 09:20:00+00:00,"[{'place': '1', 'placeAmount': 3462}, {'place': '2', 'placeAmount': 1030}, {'place': '3', 'placeAmount': 546}, {'place': '4', 'placeAmount': 371}, {'place': '5', 'placeAmount': 266}, {'place': '6', 'placeAmount': 105}, {'place': '7', 'placeAmount': 105}, {'place': '8', 'placeAmount': 105}, {'place': '9', 'placeAmount': 105}, {'place': '10', 'placeAmount': 105}]",31.3,30.9,29.3,29.9,C-CLASS,C1 Only. ,REC26121803,3.0,Accepted,6200.0,MS,GOOD,12.0,Fr5,0.3,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:00.330,2:13.093,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,2,2,1030.0,5.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,21.0,"3 wide early stages, 3 wide middle stages, worked forward, Outside leader, death seat at bell",3WE 3WM WF OL 2,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,28.21,28.21,worked_forward|3_wide_early|3_wide_early_stages|3_wide_middle|outside_leader|death_seat_at_bell,greater_than_2_wide_early|forward|bell_and_800_and_outside_leader|bell_and_800_and_3_wide_and_2_or_3_back,0,['2'],0,['2'],0,1,['2'],1,4,135
1034094,Redcliffe,851869BD405536D1E055005E00000019,D,2019-01-01 23:00:00+00:00,,C-CLASS,RE030119,RESULTS,PLANNED,8.0,2019-01-03,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/C,False,,False,1780.0,10.0,PACERS,11.1,1.8,3.7,1:58.1,False,CAMMIBEST STANDING @ BURWOOD STUD PACE,CAMMIBEST PACE,"DC. MC. Restricted to horses that have not won a race with a total stake more than $5,500 at Albion Park, Menangle, Melton or Redcliffe at their last 4 starts.",2:10.6,2019-01-03 05:49:00+00:00,"[{'place': '1', 'placeAmount': 2827}, {'place': '2', 'placeAmount': 847}, {'place': '3', 'placeAmount': 451}, {'place': '4', 'placeAmount': 319}, {'place': '5', 'placeAmount': 231}, {'place': '6', 'placeAmount': 105}, {'place': '7', 'placeAmount': 105}, {'place': '8', 'placeAmount': 105}, {'place': '9', 'placeAmount': 105}, {'place': '10', 'placeAmount': 105}]",29.2,30.4,30.1,29.8,C-CLASS,C1 To C2. ,REC03011903,7.0,Accepted,5200.0,MS,GOOD,12.0,Sr1,12.1,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,1:58.894,2:11.505,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,7,7,105.0,7.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,61.0,4th fence at bell,7,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,64.21,64.21,4th_fence_at_bell,bell_and_800_fence_behind_leader,0,['7'],0,['7'],0,1,['7'],0,5,136
1031033,Redcliffe,851869BD405536D1E055005E00000019,D,2019-01-08 23:00:00+00:00,,C-CLASS,RE100119,RESULTS,PLANNED,8.0,2019-01-10,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD POINTS,False,,False,2040.0,9.0,PACERS,29.9,1.9,HFNK,2:01.3,False,DARREN EBERT & CO PACE,DARREN EBERT & CO PACE,"NDC. NMC.  Restricted to horses that have not won a race with a total stake more than $5,500 at Albion Park, Menangle, Melton or Redcliffe at their last 4 starts. Split & Barrier Draw on Field Selection Points. If multiple divisions Division 1 $6,200 (Career Penalty), Div 2 $4,500 (Graduation Penalty), Div 3 (if Req) $3,500 (Graduation Penalty). QBRED Cash Bonus race.",2:33.8,2019-01-10 03:52:00+00:00,"[{'place': '1', 'placeAmount': 2375}, {'place': '2', 'placeAmount': 800}, {'place': '3', 'placeAmount': 450}, {'place': '4', 'placeAmount': 200}, {'place': '5', 'placeAmount': 150}, {'place': '6', 'placeAmount': 105}, {'place': '7', 'placeAmount': 105}, {'place': '8', 'placeAmount': 105}, {'place': '9', 'placeAmount': 105}, {'place': '10', 'placeAmount': 105}]",32.4,30.7,29.4,31.4,B-CLASS,C1 Only. ,REC10011907,3.0,Accepted,4500.0,MS,GOOD,12.0,Fr4,2.5,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:01.456,2:33.961,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,3,3,450.0,4.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,19.0,"Outside leader, death seat at bell",OL 2,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,18.17,18.17,outside_leader|death_seat_at_bell,bell_and_800_and_outside_leader,0,['2'],0,['2'],1,0,['2'],1,6,137
1028295,Redcliffe,851869BD405536D1E055005E00000019,N,2019-01-14 23:00:00+00:00,,C-CLASS,RE160119,RESULTS,PLANNED,8.0,2019-01-16,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/R/$L3,False,,False,1780.0,9.0,PACERS,11.4,HD,4.7,1:59.6,False,BURWOOD STUD CONDITIONED PACE,CONDITIONED PACE,"DC. MC. Horses that have not won more than $2,000 at their last 3 starts. For horses prepared by trainers that have not trained a winner of more than 6 races with a value of more than $5,999 in the last two years. To be eligible horses must be trained by a Queensland licensed trainer and have been in the trainers stable for at least 30 days as evidenced by current stable return. QBRED Cash Bonus race.",2:12.3,2019-01-16 07:25:00+00:00,"[{'place': '1', 'placeAmount': 1756}, {'place': '2', 'placeAmount': 541}, {'place': '3', 'placeAmount': 298}, {'place': '4', 'placeAmount': 217}, {'place': '5', 'placeAmount': 163}, {'place': '6', 'placeAmount': 105}, {'place': '7', 'placeAmount': 105}, {'place': '8', 'placeAmount': 105}, {'place': '9', 'placeAmount': 105}, {'place': '10', 'placeAmount': 105}]",30.0,30.3,30.1,30.5,B-CLASS,R1 To R2. ,REC16011908,3.0,Accepted,3500.0,MS,GOOD,12.0,Fr5,0.5,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,1:59.654,2:12.346,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,2,2,541.0,6.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,2.4,"gate speed, 4 wide early stages, 3 wide middle stages, worked forward, Outside leader, death seat at bell",GS 4WE 3WM WF OL 2,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,3.05,3.05,gate_speed|worked_forward|3_wide_middle|outside_leader|death_seat_at_bell,showed_early_speed|greater_than_2_wide_early|forward|bell_and_800_and_outside_leader|bell_and_800_and_3_wide_and_2_or_3_back,0,['2'],0,['2'],0,1,['2'],1,7,138
1025098,Redcliffe,851869BD405536D1E055005E00000019,N,2019-01-21 23:00:00+00:00,,C-CLASS,RE230119,RESULTS,PLANNED,9.0,2019-01-23,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,RBD,False,,False,1780.0,9.0,PACERS,11.2,HFHD,8.3,1:58.5,False,MEMBERS DRAW WINNER GARY LAWSON PACE,GARY LAWSON PACE,"NDC. NMC. Horses that have not won a race with a total stake more than $4,000 at their last 6 starts. Race field selected in Lowest to Highest point score order. QBRED Cash Bonus race.",2:11.1,2019-01-23 09:20:00+00:00,"[{'place': '1', 'placeAmount': 1756}, {'place': '2', 'placeAmount': 541}, {'place': '3', 'placeAmount': 298}, {'place': '4', 'placeAmount': 217}, {'place': '5', 'placeAmount': 163}, {'place': '6', 'placeAmount': 105}, {'place': '7', 'placeAmount': 105}, {'place': '8', 'placeAmount': 105}, {'place': '9', 'placeAmount': 105}, {'place': '10', 'placeAmount': 105}]",30.9,31.0,28.5,29.5,B-CLASS,R1 Only. ,REC23011908,5.0,Accepted,3500.0,MS,GOOD,12.0,Sr3,33.2,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:00.748,2:13.556,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,7,7,105.0,9.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,15.0,"3 wide middle stages, 3 wide late, 1st horse 3 wide at bell",3WM 3WL W1,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,18.5,18.5,3_wide_middle|3_wide_late|1st_horse_3_wide_at_bell,bell_and_800_and_3_wide_and_outside_leader|bell_and_800_and_3_wide_and_2_or_3_back|400_neutral,0,['1'],0,[],0,1,['1'],1,8,139
1021831,Redcliffe,851869BD405536D1E055005E00000019,N,2019-01-28 23:00:00+00:00,,C-CLASS,RE300119,RESULTS,PLANNED,6.0,2019-01-30,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/$L5,False,,False,1780.0,7.0,PACERS,11.6,1.6,SHFHD,1:58.9,False,KNUDSENS BETTA HOME LIVING PACE,KNUDSENS BETTA PACE,"NDC. NMC. Restricted to horses that have not won a race with a total stake more than $5,500 at Albion Park, Menangle, Melton or Redcliffe at their last 4 starts.  Split & Barrier Draw on $L5. If multiple divisions Division 1 $6,200 (Career Penalty), Div 2 $4,500 (Graduation Penalty), Div 3 (if Req) $3,500 (Graduation Penalty).",2:11.5,2019-01-30 08:25:00+00:00,"[{'place': '1', 'placeAmount': 3462}, {'place': '2', 'placeAmount': 1030}, {'place': '3', 'placeAmount': 546}, {'place': '4', 'placeAmount': 371}, {'place': '5', 'placeAmount': 266}, {'place': '6', 'placeAmount': 105}, {'place': '7', 'placeAmount': 105}, {'place': '8', 'placeAmount': 105}, {'place': '9', 'placeAmount': 105}, {'place': '10', 'placeAmount': 105}]",29.4,30.4,30.2,29.9,C-CLASS,C1 Only. ,REC30011908,3.0,Accepted,6200.0,MS,GOOD,12.0,Fr4,3.0,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,1:59.057,2:11.686,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,5,5,266.0,4.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,7.5,"pre-race blood sample, 3 wide early with trail, 3 wide middle stages with trail, worked forward, Outside leader, death seat at bell",PRB 3WET 3WMT WF OL 2,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,12.57,12.57,worked_forward|3_wide_early|3_wide_middle|outside_leader|death_seat_at_bell|pre-race_blood_sample,greater_than_2_wide_early|forward|bell_and_800_and_outside_leader|bell_and_800_and_3_wide_and_2_or_3_back,0,['2'],0,['2'],1,0,['2'],1,9,140
1018692,Redcliffe,851869BD405536D1E055005E00000019,N,2019-02-04 23:00:00+00:00,,C-CLASS,RE060219,RESULTS,PLANNED,9.0,2019-02-06,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/C/$L3,False,,False,1780.0,9.0,PACERS,11.1,HD,1.0,2:01.5,False,AUSTRALIA DAY AWARD WINNER CHRIS GARRARD PACE,CHRIS GARRARD PACE,"NDC. NMC. Restricted to horses that have not won a race with a total stake more than $5,500 at Albion Park, Menangle or Melton at their last 4 starts.",2:14.4,2019-02-06 07:50:00+00:00,"[{'place': '1', 'placeAmount': 2827}, {'place': '2', 'placeAmount': 847}, {'place': '3', 'placeAmount': 451}, {'place': '4', 'placeAmount': 319}, {'place': '5', 'placeAmount': 231}, {'place': '6', 'placeAmount': 105}, {'place': '7', 'placeAmount': 105}, {'place': '8', 'placeAmount': 105}, {'place': '9', 'placeAmount': 105}, {'place': '10', 'placeAmount': 105}]",31.8,32.2,30.4,28.9,C-CLASS,C1 To C2. ,REC06021911,2.0,Accepted,5200.0,MS,GOOD,12.0,Fr2,0.4,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:01.574,2:14.469,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,2,2,847.0,2.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,23.0,"3 wide middle stages, worked forward, Outside leader, death seat at bell",3WM WF OL 2,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,34.0,34.0,worked_forward|3_wide_middle|outside_leader|death_seat_at_bell,forward|bell_and_800_and_outside_leader|bell_and_800_and_3_wide_and_2_or_3_back,0,['2'],0,['2'],1,0,['2'],1,10,141
1015292,Redcliffe,851869BD405536D1E055005E00000019,N,2019-02-11 23:00:00+00:00,,C-CLASS,RE130219,RESULTS,PLANNED,9.0,2019-02-13,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/$L3,False,,False,1780.0,10.0,PACERS,11.0,3.2,3.9,1:59.2,False,NO GAIN WITHOUT HYGAIN PACE,NO GAIN WITHOUT HYGAIN,"NDC. NMC. Restricted to horses that have not won a race with a total stake more than $5,500 at Albion Park, Menangle or Melton at their last 4 starts.",2:11.8,2019-02-13 08:23:00+00:00,"[{'place': '1', 'placeAmount': 2827}, {'place': '2', 'placeAmount': 847}, {'place': '3', 'placeAmount': 451}, {'place': '4', 'placeAmount': 319}, {'place': '5', 'placeAmount': 231}, {'place': '6', 'placeAmount': 105}, {'place': '7', 'placeAmount': 105}, {'place': '8', 'placeAmount': 105}, {'place': '9', 'placeAmount': 105}, {'place': '10', 'placeAmount': 105}]",30.0,31.5,29.9,29.4,C-CLASS,C1 Only. ,REC13021904,3.0,Accepted,5200.0,MS,GOOD,12.0,Sr2,7.1,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,1:59.647,2:12.338,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,3,3,451.0,8.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,12.0,"3 wide middle stages, worked forward, Outside leader, death seat at bell",3WM WF OL 2,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,19.0,19.0,worked_forward|3_wide_middle|outside_leader|death_seat_at_bell,forward|bell_and_800_and_outside_leader|bell_and_800_and_3_wide_and_2_or_3_back,0,['2'],0,['2'],0,1,['2'],1,11,142
1011638,Redcliffe,851869BD405536D1E055005E00000019,D,2019-02-19 23:00:00+00:00,,C-CLASS,RE210219,RESULTS,PLANNED,9.0,2019-02-21,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,RBD,False,,False,1780.0,9.0,PACERS,11.1,HFNK,6.7,1:59.4,False,KNUDSENS BETTA HOME LIVING PACE,KNUDSENS BETTA HOME LIVING,"NDC. NMC. Restricted to horses that have not won a race with a total stake more than $5,500 at Albion Park, Menangle or Melton at their last 4 starts.",2:12.1,2019-02-21 06:18:00+00:00,"[{'place': '1', 'placeAmount': 2827}, {'place': '2', 'placeAmount': 847}, {'place': '3', 'placeAmount': 451}, {'place': '4', 'placeAmount': 319}, {'place': '5', 'placeAmount': 231}, {'place': '6', 'placeAmount': 105}, {'place': '7', 'placeAmount': 105}, {'place': '8', 'placeAmount': 105}, {'place': '9', 'placeAmount': 105}, {'place': '10', 'placeAmount': 105}]",27.8,31.0,30.8,31.4,C-CLASS,C1 Only. ,REC21021903,8.0,Accepted,5200.0,MS,GOOD,12.0,Sr3,,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,1:59.444,2:12.113,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,1,1,2827.0,9.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,41.0,"1 out 3 back at bell, swabbed",8 SWAB,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,70.0,70.0,swabbed|1_out_3_back_at_bell,bell_and_800_and_one_out_and_3_back,0,['8'],0,['8'],0,1,['8'],0,12,143
1008180,Redcliffe,851869BD405536D1E055005E00000019,D,2019-02-26 23:00:00+00:00,,C-CLASS,RE280219,RESULTS,PLANNED,9.0,2019-02-28,QLD,True,redcliffe,851869C7F28736D1E055005E00000019,False,,,,PBD/C,False,,False,1780.0,10.0,PACERS,11.7,6.3,1.1,1:59.8,False,REDCLIFFE LEAGUES CLUB PACE - SKY 2,REDCLIFFE LEAGUES CLUB PAC,"DC. MC. Restricted to horses that have not won a race with a total stake more than $5,500 at Albion Park, Menangle or Melton at their last 4 starts.",2:12.5,2019-02-28 06:54:00+00:00,"[{'place': '1', 'placeAmount': 2827}, {'place': '2', 'placeAmount': 847}, {'place': '3', 'placeAmount': 451}, {'place': '4', 'placeAmount': 319}, {'place': '5', 'placeAmount': 231}, {'place': '6', 'placeAmount': 105}, {'place': '7', 'placeAmount': 105}, {'place': '8', 'placeAmount': 105}, {'place': '9', 'placeAmount': 105}, {'place': '10', 'placeAmount': 105}]",30.2,32.4,29.6,28.6,C-CLASS,C1 To C2. ,REC28021903,9.0,Accepted,5200.0,MS,GOOD,12.0,Sr3,12.7,R G (Rodney) Dickson,851869C0714436D1E055005E00000019,851869C2B6DA36D1E055005E00000019,CAMTASTIC USA,,BAY,851869C6374036D1E055005E00000019,MISS SIRRAH (NZ),False,,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,PACER,FT,2006-10-17 00:00:00+00:00,851869C7197236D1E055005E00000019,2:00.608,2:13.401,False,weasel,J F (John) Kerr,851869BD217D36D1E055005E00000019,7,7,105.0,9.0,False,GELDING,851869C33A8B36D1E055005E00000019,MACH THREE CA,31.0,"3 wide late, 1st horse 3 wide at bell",3WL W1,1955-01-06 00:00:00+00:00,M,851869BD217D36D1E055005E00000019,John Kerr,Mr,False,60.0,60.0,3_wide_late|1st_horse_3_wide_at_bell,bell_and_800_and_3_wide_and_outside_leader|400_neutral,0,['1'],0,[],0,1,['1'],1,13,144
